   102.93697         0.13763143
   94.691475          2.0646029
   94.734245          2.0406404
   80.231201          25.415119
   82.764511          20.121891
   71.344360          29.915400
   70.579094          29.073372
   65.739174          22.158518
   63.289623          19.237446
   58.295238          17.896526
   54.893303          20.959698
   49.486671          30.977743
   40.501915          54.471272
   37.991997          61.068481
   25.721539          79.933388
   25.080542          79.999168
   15.497377          69.237793
   13.264594          64.178932
   8.1630459          50.828323
   9.9877977          55.781410
